DTM,HZB,IDiga,AREA,Q,R,P,T,ET_mmday
2013-01-10,207290,1003,12623,69.2,0.4736496870791413,0.7332598399370909,1.7094018161296844,0.14582736790180206
2013-01-10,207308,1004,24137.8,125,0.44743100033971617,1.3304506447166204,1.10043153911829,0.11872567236423492
2013-01-12,207290,1003,12623,59.1,0.4045187356412897,0.00954269210342317,-4.530007779598236,0.15889354050159454
2013-01-12,207308,1004,24137.8,121,0.43311320832884526,0.05676924553699791,-5.111372232437134,0.14264731109142303
2013-01-14,207290,1003,12623,37.9,0.2594121841083736,4.124462123727426,-4.383785963058472,0.05873414129018783
2013-01-14,207308,1004,24137.8,88.1,0.3153493690394319,5.185608848929405,-4.714916944503784,0.05874088034033775
2013-01-16,207290,1003,12623,47.4,0.32443634635189733,0.6985017503611743,-2.1706500351428986,0.07163471728563309
2013-01-16,207308,1004,24137.8,87.6,0.31355964503807304,0.45726849511265755,-1.3839720487594604,0.06615159660577774
2013-01-18,207290,1003,12623,42.1,0.28815970846866834,1.2966289520263672,-6.466829895973206,0.08032456040382385
2013-01-18,207308,1004,24137.8,87,0.31141197623644246,1.4265351556241512,-6.702465057373047,0.07885090261697769
2013-01-20,207290,1003,12623,38.9,0.26625683276558665,0.6198925375938416,-4.829908341169357,0.07784578949213028
2013-01-20,207308,1004,24137.8,77.8,0.27848105461143935,0.7232850156724453,-4.547131925821304,0.08090408891439438
2013-01-22,207290,1003,12623,39.3,0.26899469222847183,0.03675585077144205,-4.932487666606903,0.10076388716697691
2013-01-22,207308,1004,24137.8,76.4,0.2734698274076346,0.567201292142272,-5.521756887435913,0.10221321880817412
2013-01-24,207290,1003,12623,29.3,0.2005482056563416,0.10164596419781446,-5.248825550079346,0.0948258712887764
2013-01-24,207308,1004,24137.8,67.5,0.24161274018344672,0.0602674400433898,-6.1011470556259155,0.102100670337677
2013-01-26,207290,1003,12623,27.1,0.18548997861047295,0.00134603815968148,-9.87935209274292,0.12187129259109496
